Car_ID,Brand,Model,Year,Age ,Mileage(km),Fuel_Type,Transmission,Owner,Location,Market_Price(INR)
313,Maruti,WagonR,2005,20,103638,CNG,Manual,1st Owner,Jaipur,194838
314,Maruti,Baleno,2013,12,29386,Petrol,Manual,3rd Owner,Kolkata,879661
315,Hyundai,Verna,2008,17,137494,Diesel,Automatic,1st Owner,Nagpur,117065
316,Tata,Altroz,2014,11,73417,CNG,Automatic,3rd Owner,Chennai,749656
317,Mahindra,Bolero,2011,14,40680,Petrol,Manual,1st Owner,Delhi,857360
318,Ford,Figo,2022,3,98922,Diesel,Automatic,2nd Owner,Ahmedabad,1028849
319,Hyundai,i20,2014,11,15572,Diesel,Automatic,1st Owner,Pune,766124
320,Ford,Freestyle,2006,19,83339,CNG,Manual,1st Owner,Kolkata,434132
321,Kia,Sonet,2008,17,126121,Petrol,Manual,1st Owner,Mumbai,129755
322,Mahindra,Scorpio,2011,14,110010,CNG,Manual,3rd Owner,Nagpur,496622
323,Hyundai,i10,2007,18,56839,Electric,Manual,1st Owner,Chennai,172242
324,Renault,Kwid,2010,15,118549,Electric,Automatic,1st Owner,Kolkata,581664
325,Mahindra,Scorpio,2013,12,78362,Electric,Manual,1st Owner,Nagpur,578221
326,Renault,Captur,2022,3,130575,Petrol,Manual,2nd Owner,Kolkata,528130
327,Kia,Sonet,2022,3,10119,Electric,Automatic,2nd Owner,Jaipur,1906891
328,Volkswagen,Taigun,2017,8,75893,Diesel,Manual,2nd Owner,Nagpur,610598
329,Honda,City,2020,5,143787,CNG,Manual,1st Owner,Pune,758046
330,Honda,Civic,2006,19,62517,Electric,Automatic,1st Owner,Delhi,265671
331,Toyota,Yaris,2005,20,97191,Diesel,Manual,2nd Owner,Jaipur,232972
332,Maruti,Swift,2006,19,65980,Diesel,Manual,3rd Owner,Ahmedabad,50906
333,Volkswagen,Vento,2009,16,94327,Diesel,Automatic,1st Owner,Mumbai,258381
334,Tata,Nexon,2021,4,100653,Petrol,Automatic,3rd Owner,Kolkata,437251
335,Toyota,Glanza,2010,15,119522,Electric,Automatic,1st Owner,Jaipur,502216
336,Volkswagen,Vento,2017,8,85431,CNG,Manual,1st Owner,Mumbai,1141867
337,Volkswagen,Polo,2010,15,88418,Diesel,Manual,2nd Owner,Delhi,566154
338,Mahindra,Thar,2015,10,49010,Petrol,Automatic,2nd Owner,Mumbai,694494
339,Hyundai,Creta,2013,12,33320,Petrol,Manual,2nd Owner,Ahmedabad,1067155
340,Ford,Endeavour,2017,8,97073,Electric,Manual,2nd Owner,Nagpur,611249
341,Hyundai,i10,2014,11,10263,CNG,Automatic,1st Owner,Pune,862558
342,Ford,Ecosport,2007,18,148404,Petrol,Automatic,3rd Owner,Nagpur,466201
343,Ford,Ecosport,2018,7,46183,Petrol,Manual,2nd Owner,Bangalore,671700
344,Kia,Carens,2014,11,82961,Diesel,Manual,1st Owner,Kolkata,1003856
345,Toyota,Innova,2018,7,27971,CNG,Automatic,1st Owner,Pune,229041
346,Honda,City,2020,5,35279,CNG,Automatic,2nd Owner,Ahmedabad,929571
347,Kia,Carnival,2010,15,102260,Electric,Automatic,1st Owner,Ahmedabad,132508
348,Renault,Triber,2012,13,75401,Petrol,Manual,3rd Owner,Pune,256788
349,Kia,Carnival,2023,2,64641,Petrol,Automatic,3rd Owner,Kolkata,2074345
350,Renault,Kiger,2012,13,129849,CNG,Manual,2nd Owner,Mumbai,849105
351,Kia,Sonet,2008,17,122713,Diesel,Manual,1st Owner,Bangalore,170953
352,Hyundai,Venue,2011,14,43765,CNG,Automatic,3rd Owner,Pune,241395
353,Ford,Freestyle,2015,10,77404,Electric,Manual,3rd Owner,Nagpur,1308025
354,Hyundai,Venue,2009,16,43849,Petrol,Manual,3rd Owner,Pune,511207
355,Toyota,Etios,2013,12,105412,Electric,Automatic,1st Owner,Delhi,565451
356,Volkswagen,Virtus,2006,19,108754,CNG,Manual,1st Owner,Ahmedabad,279035
357,Maruti,WagonR,2014,11,86513,CNG,Automatic,3rd Owner,Pune,517718
358,Renault,Triber,2013,12,114254,Petrol,Manual,2nd Owner,Bangalore,823269
359,Kia,Carens,2006,19,140074,Diesel,Manual,2nd Owner,Jaipur,311047
360,Kia,Seltos,2010,15,55531,Diesel,Manual,1st Owner,Mumbai,700455
361,Toyota,Glanza,2013,12,101561,Electric,Automatic,3rd Owner,Pune,148625
362,Renault,Kiger,2019,6,51552,Electric,Automatic,2nd Owner,Delhi,955228
363,Hyundai,Creta,2005,20,106335,Petrol,Manual,3rd Owner,Bangalore,191029
364,Mahindra,Thar,2018,7,139553,Petrol,Manual,2nd Owner,Delhi,517075
365,Maruti,Baleno,2013,12,85074,CNG,Automatic,2nd Owner,Chennai,892082
366,Renault,Triber,2021,4,109111,Petrol,Manual,3rd Owner,Chennai,904772
367,Hyundai,Venue,2007,18,93154,CNG,Automatic,2nd Owner,Hyderabad,321137
368,Kia,Sonet,2006,19,110931,CNG,Manual,3rd Owner,Mumbai,479687
369,Honda,WRV,2017,8,106783,Petrol,Manual,2nd Owner,Bangalore,1369756
370,Renault,Triber,2021,4,83694,Diesel,Manual,2nd Owner,Pune,1440096
371,Honda,Civic,2010,15,92984,Petrol,Manual,2nd Owner,Bangalore,492829
372,Toyota,Fortuner,2013,12,82083,Electric,Manual,2nd Owner,Mumbai,237158
373,Mahindra,XUV700,2008,17,105052,CNG,Automatic,1st Owner,Delhi,229386
374,Toyota,Etios,2023,2,124949,Diesel,Automatic,3rd Owner,Delhi,405419
375,Tata,Tiago,2006,19,6235,Electric,Automatic,1st Owner,Delhi,216297
376,Hyundai,i20,2018,7,117567,Electric,Automatic,2nd Owner,Kolkata,134734
377,Mahindra,Thar,2005,20,89466,Diesel,Manual,3rd Owner,Mumbai,200803
378,Toyota,Fortuner,2009,16,31924,Electric,Automatic,1st Owner,Pune,142869
379,Honda,WRV,2021,4,142394,CNG,Automatic,3rd Owner,Delhi,1114427
380,Renault,Triber,2011,14,48223,Electric,Manual,1st Owner,Bangalore,299798
381,Maruti,Celerio,2021,4,49298,Petrol,Automatic,3rd Owner,Mumbai,1484835
382,Honda,Civic,2006,19,17572,Petrol,Manual,1st Owner,Pune,457533
383,Hyundai,Verna,2013,12,129360,Diesel,Manual,3rd Owner,Mumbai,573969
384,Hyundai,Verna,2013,12,40956,Electric,Manual,3rd Owner,Nagpur,339668
385,Hyundai,Venue,2011,14,57363,CNG,Manual,2nd Owner,Kolkata,540524
386,Kia,Carnival,2011,14,131003,CNG,Manual,1st Owner,Mumbai,218867
387,Volkswagen,Virtus,2009,16,28614,Petrol,Manual,2nd Owner,Bangalore,806891
388,Honda,Jazz,2019,6,18128,Petrol,Manual,1st Owner,Hyderabad,1367521
389,Toyota,Etios,2008,17,29903,Petrol,Manual,1st Owner,Delhi,475993
390,Renault,Kiger,2013,12,29366,CNG,Automatic,1st Owner,Pune,926281
391,Renault,Triber,2017,8,130369,Electric,Manual,1st Owner,Delhi,273341
392,Tata,Nexon,2018,7,131530,Electric,Manual,3rd Owner,Kolkata,951433
393,Tata,Harrier,2020,5,34605,Electric,Automatic,1st Owner,Pune,1034324
394,Maruti,Celerio,2023,2,63716,CNG,Manual,2nd Owner,Bangalore,1767111
395,Ford,Ecosport,2022,3,19304,Petrol,Manual,3rd Owner,Ahmedabad,2116590
396,Hyundai,Venue,2015,10,68148,CNG,Automatic,1st Owner,Jaipur,619823
397,Ford,Endeavour,2012,13,25664,Electric,Automatic,3rd Owner,Ahmedabad,302060
398,Renault,Triber,2008,17,135383,Petrol,Manual,2nd Owner,Kolkata,94476
399,Maruti,Swift,2014,11,138257,Diesel,Automatic,2nd Owner,Chennai,205772
400,Renault,Triber,2022,3,129029,CNG,Automatic,1st Owner,Pune,693771
401,Toyota,Fortuner,2022,3,141835,CNG,Manual,1st Owner,Delhi,1354583
402,Ford,Figo,2013,12,56359,Diesel,Manual,2nd Owner,Bangalore,1064718
403,Mahindra,Thar,2008,17,113650,Petrol,Manual,2nd Owner,Ahmedabad,541992
404,Renault,Kwid,2021,4,17732,Electric,Automatic,3rd Owner,Delhi,829203
405,Tata,Nexon,2017,8,89369,Electric,Automatic,3rd Owner,Bangalore,764527
406,Toyota,Fortuner,2019,6,39962,Diesel,Automatic,3rd Owner,Jaipur,1123644
407,Kia,Carens,2022,3,61975,Diesel,Manual,3rd Owner,Hyderabad,1419521
408,Tata,Altroz,2021,4,147210,CNG,Manual,2nd Owner,Jaipur,1364558
409,Ford,Freestyle,2014,11,115726,Petrol,Manual,1st Owner,Kolkata,336868
410,Maruti,Baleno,2013,12,47188,CNG,Automatic,1st Owner,Mumbai,659211
411,Kia,Seltos,2016,9,123644,Petrol,Manual,3rd Owner,Jaipur,858638
412,Honda,City,2017,8,106595,Electric,Automatic,3rd Owner,Mumbai,170789
413,Mahindra,XUV700,2019,6,64126,CNG,Manual,3rd Owner,Bangalore,973042
414,Hyundai,i20,2010,15,139701,Petrol,Automatic,1st Owner,Kolkata,414131
415,Tata,Altroz,2023,2,71850,Petrol,Automatic,2nd Owner,Delhi,306141
416,Toyota,Yaris,2006,19,83945,Electric,Automatic,1st Owner,Chennai,462568
417,Tata,Punch,2007,18,137419,Diesel,Automatic,3rd Owner,Jaipur,362143
418,Mahindra,Scorpio,2015,10,91787,CNG,Automatic,1st Owner,Nagpur,1206331
419,Kia,Seltos,2008,17,95703,Electric,Manual,3rd Owner,Nagpur,359530
420,Toyota,Etios,2008,17,106155,CNG,Automatic,1st Owner,Jaipur,460742
421,Kia,Carnival,2020,5,16495,CNG,Manual,2nd Owner,Jaipur,501880
422,Tata,Punch,2022,3,6921,Petrol,Manual,3rd Owner,Bangalore,1879256
423,Mahindra,XUV700,2018,7,23905,Diesel,Manual,2nd Owner,Chennai,257209
424,Maruti,Baleno,2013,12,23465,Diesel,Automatic,2nd Owner,Kolkata,1089294
425,Ford,Aspire,2005,20,107105,Petrol,Manual,3rd Owner,Nagpur,85118
426,Volkswagen,Polo,2007,18,98768,Petrol,Automatic,3rd Owner,Hyderabad,131679
427,Renault,Captur,2017,8,13079,Electric,Manual,3rd Owner,Bangalore,571219
428,Kia,Carens,2009,16,83133,CNG,Manual,3rd Owner,Jaipur,233945
429,Maruti,Celerio,2017,8,145811,Petrol,Automatic,1st Owner,Chennai,538637
430,Kia,Sonet,2010,15,53232,Diesel,Automatic,1st Owner,Pune,373580
431,Volkswagen,Polo,2022,3,125917,Petrol,Automatic,3rd Owner,Pune,788006
432,Volkswagen,Virtus,2015,10,98621,Diesel,Manual,1st Owner,Hyderabad,282363
433,Toyota,Etios,2019,6,91073,CNG,Manual,3rd Owner,Nagpur,1173685
434,Ford,Ecosport,2005,20,87107,Diesel,Manual,3rd Owner,Kolkata,248796
435,Tata,Tiago,2020,5,126332,Electric,Automatic,2nd Owner,Ahmedabad,394990
436,Volkswagen,Polo,2013,12,41700,Diesel,Automatic,3rd Owner,Pune,291058
437,Kia,Seltos,2023,2,111203,Diesel,Manual,3rd Owner,Hyderabad,1644526
438,Tata,Tiago,2017,8,63538,CNG,Manual,2nd Owner,Jaipur,1302950
439,Toyota,Yaris,2005,20,67621,Diesel,Manual,2nd Owner,Delhi,175490
440,Volkswagen,Vento,2020,5,99056,Petrol,Manual,2nd Owner,Bangalore,313987
441,Mahindra,Bolero,2011,14,140760,CNG,Automatic,2nd Owner,Ahmedabad,127667
442,Toyota,Innova,2021,4,76695,CNG,Manual,2nd Owner,Kolkata,1289615
443,Hyundai,Verna,2013,12,103652,Diesel,Automatic,2nd Owner,Chennai,1000085
444,Volkswagen,Polo,2021,4,41429,Electric,Manual,1st Owner,Pune,1908467
445,Mahindra,Scorpio,2010,15,46250,CNG,Manual,3rd Owner,Bangalore,766946
446,Hyundai,Venue,2020,5,130572,Diesel,Manual,3rd Owner,Kolkata,192990
447,Tata,Punch,2023,2,47239,Diesel,Manual,3rd Owner,Delhi,376701
448,Tata,Punch,2017,8,9881,CNG,Manual,1st Owner,Ahmedabad,1593659
449,Tata,Altroz,2018,7,42411,Diesel,Automatic,1st Owner,Chennai,1445384
450,Hyundai,i20,2017,8,106046,Diesel,Manual,1st Owner,Bangalore,1402699
451,Kia,Carnival,2009,16,30244,Diesel,Automatic,3rd Owner,Nagpur,150505
452,Kia,Seltos,2007,18,131416,Diesel,Manual,3rd Owner,Kolkata,495565
453,Maruti,Celerio,2018,7,65158,Electric,Automatic,2nd Owner,Nagpur,407025
454,Honda,WRV,2012,13,26972,CNG,Automatic,2nd Owner,Bangalore,129128
455,Maruti,Celerio,2021,4,35888,Petrol,Automatic,3rd Owner,Bangalore,1205642
456,Hyundai,i20,2018,7,71488,CNG,Automatic,3rd Owner,Chennai,952771
457,Ford,Ecosport,2018,7,149730,Electric,Manual,2nd Owner,Jaipur,1092913
458,Honda,Civic,2016,9,109367,Diesel,Manual,3rd Owner,Bangalore,1121708
459,Tata,Nexon,2011,14,138259,Electric,Automatic,3rd Owner,Nagpur,138967
460,Maruti,Swift,2009,16,128645,Electric,Manual,1st Owner,Hyderabad,307397
461,Volkswagen,Polo,2017,8,110026,CNG,Manual,1st Owner,Ahmedabad,1000555
462,Kia,Carens,2011,14,13810,Diesel,Manual,3rd Owner,Mumbai,713279
463,Maruti,Baleno,2007,18,77335,Electric,Automatic,3rd Owner,Kolkata,469636
464,Kia,Seltos,2007,18,28636,CNG,Automatic,2nd Owner,Hyderabad,323266
465,Mahindra,XUV500,2017,8,6219,CNG,Manual,2nd Owner,Jaipur,473245
466,Kia,Carens,2015,10,35673,CNG,Automatic,3rd Owner,Ahmedabad,1033440
467,Mahindra,Thar,2019,6,125775,Petrol,Automatic,1st Owner,Hyderabad,296258
468,Mahindra,Scorpio,2015,10,113114,CNG,Manual,3rd Owner,Hyderabad,573984
469,Ford,Aspire,2007,18,51788,Electric,Automatic,2nd Owner,Bangalore,324070
470,Mahindra,XUV500,2011,14,66567,Diesel,Automatic,1st Owner,Bangalore,447857
471,Volkswagen,Taigun,2009,16,32967,Petrol,Manual,3rd Owner,Ahmedabad,98344
472,Kia,Seltos,2020,5,102306,CNG,Automatic,3rd Owner,Hyderabad,1375806
473,Kia,Carens,2017,8,63220,Diesel,Manual,3rd Owner,Kolkata,1458089
474,Maruti,Celerio,2016,9,108210,Diesel,Automatic,1st Owner,Jaipur,1052785
475,Maruti,Swift,2011,14,104464,Petrol,Automatic,2nd Owner,Nagpur,436992
476,Honda,Amaze,2013,12,128560,CNG,Automatic,1st Owner,Ahmedabad,738109
477,Toyota,Fortuner,2017,8,78303,Electric,Manual,3rd Owner,Delhi,736744
478,Honda,Amaze,2022,3,118303,Electric,Manual,1st Owner,Delhi,1592412
479,Tata,Harrier,2020,5,40250,CNG,Automatic,2nd Owner,Hyderabad,324370
480,Tata,Nexon,2011,14,71660,Electric,Manual,2nd Owner,Chennai,490888
481,Kia,Carens,2016,9,10199,Electric,Manual,2nd Owner,Nagpur,690366
482,Kia,Sonet,2014,11,98089,CNG,Automatic,3rd Owner,Ahmedabad,254372
483,Honda,WRV,2009,16,48928,CNG,Automatic,3rd Owner,Nagpur,676711
484,Hyundai,i10,2010,15,95079,Diesel,Automatic,2nd Owner,Hyderabad,453762
485,Ford,Aspire,2019,6,100201,Electric,Automatic,1st Owner,Delhi,194996
486,Mahindra,Thar,2007,18,60200,Diesel,Automatic,1st Owner,Pune,138605
487,Renault,Kiger,2006,19,11911,Electric,Manual,1st Owner,Hyderabad,193596
488,Ford,Aspire,2012,13,69853,CNG,Automatic,3rd Owner,Delhi,332375
489,Tata,Nexon,2006,19,98543,CNG,Automatic,2nd Owner,Jaipur,270956
490,Tata,Punch,2010,15,124680,Electric,Automatic,2nd Owner,Ahmedabad,383107
491,Renault,Triber,2016,9,113056,CNG,Manual,2nd Owner,Mumbai,124592
492,Tata,Tiago,2014,11,127997,Petrol,Automatic,2nd Owner,Hyderabad,126507
493,Honda,Civic,2012,13,6892,CNG,Manual,2nd Owner,Jaipur,965467
494,Tata,Harrier,2017,8,62826,CNG,Manual,2nd Owner,Bangalore,1512960
495,Volkswagen,Taigun,2014,11,144445,CNG,Automatic,1st Owner,Pune,374846
496,Hyundai,Venue,2019,6,76338,Electric,Manual,2nd Owner,Mumbai,520427
497,Kia,Seltos,2010,15,31810,CNG,Automatic,1st Owner,Ahmedabad,100833
498,Tata,Nexon,2020,5,61934,CNG,Automatic,2nd Owner,Ahmedabad,1257860
499,Maruti,WagonR,2007,18,43296,Petrol,Automatic,2nd Owner,Pune,532083
500,Honda,WRV,2005,20,36971,Diesel,Automatic,2nd Owner,Bangalore,67982
501,Hyundai,Verna,2011,14,128948,Electric,Automatic,2nd Owner,Delhi,146230
502,Kia,Seltos,2013,12,131151,CNG,Manual,2nd Owner,Mumbai,488555
503,Mahindra,XUV500,2015,10,8949,Diesel,Automatic,3rd Owner,Pune,1190661
504,Maruti,Swift,2023,2,129589,Diesel,Automatic,1st Owner,Bangalore,621184
505,Volkswagen,Taigun,2006,19,20669,CNG,Manual,3rd Owner,Jaipur,149094
506,Mahindra,Thar,2022,3,96047,Electric,Manual,1st Owner,Kolkata,1301694
507,Honda,City,2020,5,119688,CNG,Automatic,1st Owner,Nagpur,633921
508,Toyota,Etios,2013,12,47033,Petrol,Manual,2nd Owner,Hyderabad,643426
509,Renault,Kwid,2021,4,104363,Diesel,Manual,3rd Owner,Chennai,802031
510,Hyundai,Verna,2017,8,54773,Electric,Manual,3rd Owner,Hyderabad,953169
511,Toyota,Innova,2008,17,142153,Petrol,Manual,1st Owner,Delhi,82095
512,Renault,Duster,2008,17,13340,Electric,Automatic,3rd Owner,Nagpur,375040
513,Mahindra,XUV700,2007,18,8430,Diesel,Automatic,1st Owner,Ahmedabad,135040
514,Ford,Aspire,2006,19,74681,Petrol,Manual,2nd Owner,Pune,257640
515,Hyundai,i10,2012,13,144371,Electric,Manual,1st Owner,Jaipur,447751
516,Tata,Punch,2022,3,113838,Petrol,Automatic,3rd Owner,Ahmedabad,1493569
517,Tata,Altroz,2022,3,110265,CNG,Manual,3rd Owner,Nagpur,1571412
518,Toyota,Yaris,2015,10,102444,Electric,Automatic,3rd Owner,Chennai,608533
519,Mahindra,XUV500,2022,3,71607,CNG,Automatic,2nd Owner,Kolkata,197670
520,Honda,Civic,2005,20,140688,Diesel,Automatic,1st Owner,Hyderabad,160011
521,Toyota,Innova,2013,12,139026,Diesel,Manual,1st Owner,Ahmedabad,608895
522,Honda,Jazz,2023,2,70498,Diesel,Automatic,2nd Owner,Pune,1543811
523,Mahindra,Bolero,2015,10,131493,Diesel,Automatic,3rd Owner,Nagpur,292903
524,Honda,City,2023,2,105020,Petrol,Manual,2nd Owner,Chennai,1480429
525,Hyundai,i20,2005,20,105266,Petrol,Automatic,3rd Owner,Mumbai,252945
526,Tata,Tiago,2021,4,62880,Diesel,Manual,3rd Owner,Kolkata,1634839
527,Volkswagen,Polo,2012,13,118229,CNG,Automatic,1st Owner,Delhi,557592
528,Volkswagen,Polo,2022,3,109645,CNG,Manual,2nd Owner,Jaipur,1501754
529,Tata,Altroz,2020,5,56932,Electric,Automatic,3rd Owner,Nagpur,769605
530,Kia,Sonet,2012,13,23781,CNG,Automatic,2nd Owner,Nagpur,263920
531,Ford,Endeavour,2016,9,96306,Diesel,Automatic,2nd Owner,Nagpur,191442
532,Tata,Tiago,2019,6,43225,Electric,Manual,1st Owner,Bangalore,1175336
533,Hyundai,i10,2006,19,68713,Diesel,Automatic,1st Owner,Chennai,142593
534,Renault,Kwid,2015,10,59790,Diesel,Manual,3rd Owner,Jaipur,712040
535,Volkswagen,Vento,2005,20,103725,Petrol,Automatic,1st Owner,Mumbai,214775
536,Volkswagen,Taigun,2006,19,126886,Petrol,Manual,2nd Owner,Hyderabad,338338
537,Maruti,WagonR,2017,8,65599,Electric,Manual,2nd Owner,Ahmedabad,1344168
538,Mahindra,XUV700,2019,6,10633,Petrol,Manual,3rd Owner,Hyderabad,1224187
539,Tata,Nexon,2016,9,97251,CNG,Automatic,1st Owner,Jaipur,770644
540,Honda,WRV,2005,20,78451,Diesel,Manual,2nd Owner,Kolkata,127753
541,Ford,Freestyle,2012,13,114401,Diesel,Manual,2nd Owner,Hyderabad,597661
542,Tata,Altroz,2009,16,146912,Diesel,Manual,2nd Owner,Jaipur,204868
543,Tata,Punch,2010,15,88229,Petrol,Manual,1st Owner,Chennai,296290
544,Toyota,Etios,2018,7,84520,Electric,Automatic,1st Owner,Bangalore,386739
545,Maruti,Celerio,2013,12,65532,Diesel,Manual,3rd Owner,Mumbai,727062
546,Renault,Duster,2021,4,127883,CNG,Manual,2nd Owner,Ahmedabad,1297354
547,Mahindra,Scorpio,2006,19,112109,Petrol,Automatic,2nd Owner,Bangalore,215511
548,Hyundai,i20,2019,6,133435,CNG,Automatic,1st Owner,Kolkata,1145422
549,Volkswagen,Virtus,2015,10,108324,Petrol,Manual,2nd Owner,Ahmedabad,216315
550,Mahindra,XUV700,2022,3,108707,Petrol,Automatic,3rd Owner,Mumbai,690461
551,Ford,Aspire,2014,11,125939,Diesel,Automatic,2nd Owner,Nagpur,208206
552,Tata,Harrier,2019,6,28708,Petrol,Manual,3rd Owner,Jaipur,573114
553,Toyota,Etios,2005,20,51891,Electric,Manual,2nd Owner,Pune,224631
554,Tata,Nexon,2007,18,34927,Electric,Automatic,1st Owner,Jaipur,506667
555,Kia,Sonet,2017,8,149269,Electric,Manual,1st Owner,Chennai,391176
556,Tata,Altroz,2006,19,114990,CNG,Automatic,3rd Owner,Ahmedabad,276872
557,Hyundai,i20,2011,14,5926,CNG,Manual,2nd Owner,Ahmedabad,1026887
558,Maruti,Celerio,2020,5,67358,Diesel,Automatic,2nd Owner,Kolkata,1333524
559,Volkswagen,Polo,2012,13,148482,CNG,Manual,1st Owner,Delhi,268025
560,Toyota,Innova,2009,16,13501,CNG,Automatic,1st Owner,Mumbai,243433
561,Tata,Altroz,2014,11,51509,Electric,Automatic,1st Owner,Pune,729348
562,Ford,Figo,2018,7,149302,Petrol,Automatic,2nd Owner,Delhi,399688
563,Honda,Jazz,2021,4,113464,Diesel,Manual,3rd Owner,Mumbai,466617
564,Kia,Seltos,2020,5,80284,Electric,Automatic,2nd Owner,Jaipur,1264051
565,Volkswagen,Virtus,2021,4,135479,Electric,Manual,3rd Owner,Bangalore,985431
566,Maruti,Swift,2005,20,126866,Petrol,Manual,3rd Owner,Kolkata,269556
567,Toyota,Yaris,2011,14,7961,Diesel,Automatic,2nd Owner,Pune,640547
568,Kia,Carens,2005,20,34841,CNG,Automatic,2nd Owner,Nagpur,73837
569,Mahindra,Thar,2015,10,130595,Electric,Manual,3rd Owner,Delhi,936714
570,Renault,Kiger,2015,10,126233,Electric,Manual,3rd Owner,Hyderabad,713450
571,Maruti,Baleno,2023,2,91958,CNG,Manual,1st Owner,Hyderabad,276669
572,Ford,Freestyle,2010,15,107122,Diesel,Manual,2nd Owner,Chennai,114773
573,Hyundai,Venue,2012,13,102408,Electric,Automatic,1st Owner,Jaipur,541748
574,Toyota,Innova,2011,14,29275,Electric,Manual,2nd Owner,Jaipur,348257
575,Renault,Kiger,2014,11,90809,Diesel,Manual,3rd Owner,Delhi,531849
576,Renault,Captur,2021,4,35365,Petrol,Automatic,1st Owner,Nagpur,464222
577,Maruti,Swift,2021,4,86914,Petrol,Automatic,3rd Owner,Bangalore,1041180
578,Honda,Jazz,2022,3,88663,Electric,Manual,2nd Owner,Delhi,629376
579,Maruti,Celerio,2022,3,139757,Petrol,Manual,3rd Owner,Chennai,959415
580,Honda,Civic,2012,13,49898,Petrol,Automatic,3rd Owner,Chennai,830115
581,Maruti,Dzire,2006,19,32768,Electric,Manual,1st Owner,Kolkata,397460
582,Volkswagen,Virtus,2016,9,86904,CNG,Manual,3rd Owner,Jaipur,335414
583,Renault,Kiger,2009,16,29357,Electric,Manual,2nd Owner,Hyderabad,741785
584,Mahindra,Scorpio,2013,12,100276,Electric,Manual,3rd Owner,Chennai,663928
585,Maruti,Swift,2020,5,34592,CNG,Automatic,2nd Owner,Delhi,1124955
586,Volkswagen,Vento,2021,4,31983,Electric,Manual,2nd Owner,Jaipur,455639
587,Kia,Carnival,2017,8,113381,Diesel,Manual,3rd Owner,Delhi,1167491
588,Toyota,Glanza,2023,2,118022,Electric,Automatic,3rd Owner,Bangalore,708261
589,Hyundai,Verna,2020,5,34969,Electric,Automatic,3rd Owner,Pune,1473396
590,Ford,Figo,2008,17,104329,CNG,Automatic,3rd Owner,Mumbai,150457
591,Tata,Punch,2005,20,43463,Diesel,Automatic,3rd Owner,Hyderabad,352317
592,Renault,Duster,2011,14,87994,CNG,Automatic,2nd Owner,Chennai,230167
593,Volkswagen,Virtus,2009,16,82118,Petrol,Automatic,3rd Owner,Mumbai,79385
594,Toyota,Innova,2014,11,13174,Diesel,Automatic,3rd Owner,Nagpur,1063966
595,Ford,Endeavour,2017,8,119082,Diesel,Manual,2nd Owner,Delhi,544469
596,Toyota,Etios,2009,16,80620,Diesel,Manual,1st Owner,Pune,88590
597,Renault,Captur,2009,16,27194,Diesel,Automatic,2nd Owner,Nagpur,710017
598,Renault,Kiger,2018,7,149716,Electric,Automatic,2nd Owner,Bangalore,511358
599,Maruti,Celerio,2020,5,67062,CNG,Automatic,3rd Owner,Nagpur,1123725
600,Maruti,Celerio,2020,5,101620,Petrol,Automatic,3rd Owner,Pune,564044
601,Kia,Carens,2019,6,140515,Petrol,Manual,1st Owner,Ahmedabad,327172
602,Kia,Carens,2006,19,95058,Petrol,Automatic,2nd Owner,Jaipur,437515
603,Toyota,Etios,2016,9,82232,CNG,Manual,1st Owner,Nagpur,852705
604,Volkswagen,Taigun,2006,19,129036,Diesel,Manual,3rd Owner,Hyderabad,62135
605,Hyundai,i20,2021,4,25148,CNG,Automatic,1st Owner,Nagpur,1088341
606,Honda,City,2008,17,50773,Diesel,Automatic,2nd Owner,Delhi,408779
607,Mahindra,XUV500,2010,15,143251,Petrol,Automatic,1st Owner,Delhi,273152
608,Ford,Endeavour,2012,13,120391,Diesel,Manual,3rd Owner,Chennai,179097
609,Hyundai,i10,2010,15,126638,Electric,Automatic,2nd Owner,Ahmedabad,702297
610,Ford,Endeavour,2013,12,43050,Electric,Manual,2nd Owner,Ahmedabad,911660
611,Kia,Seltos,2008,17,144275,CNG,Automatic,3rd Owner,Hyderabad,359466
612,Hyundai,Creta,2023,2,107538,Electric,Manual,3rd Owner,Nagpur,774005
613,Tata,Tiago,2022,3,7772,Petrol,Manual,1st Owner,Kolkata,574467
614,Renault,Triber,2012,13,79264,CNG,Manual,1st Owner,Mumbai,233981
615,Volkswagen,Vento,2008,17,36451,Petrol,Manual,2nd Owner,Nagpur,328164
616,Tata,Tiago,2014,11,127409,Petrol,Automatic,2nd Owner,Kolkata,637841
617,Hyundai,Creta,2006,19,105348,Electric,Automatic,1st Owner,Hyderabad,241048
618,Hyundai,Venue,2011,14,107926,Diesel,Automatic,1st Owner,Delhi,670332
619,Hyundai,Venue,2013,12,32076,Petrol,Manual,1st Owner,Nagpur,668264
620,Maruti,Dzire,2009,16,5227,Petrol,Automatic,2nd Owner,Delhi,628968
621,Volkswagen,Polo,2021,4,133628,Electric,Automatic,2nd Owner,Pune,663720
622,Renault,Kwid,2023,2,145326,CNG,Automatic,3rd Owner,Hyderabad,1147648
623,Hyundai,Creta,2022,3,94145,Petrol,Automatic,2nd Owner,Bangalore,715436
624,Ford,Ecosport,2014,11,107263,Petrol,Automatic,2nd Owner,Pune,961221
625,Tata,Nexon,2011,14,11649,Diesel,Automatic,2nd Owner,Pune,662079
626,Renault,Kwid,2006,19,93941,Petrol,Automatic,3rd Owner,Mumbai,351196
627,Kia,Carnival,2022,3,44047,Diesel,Manual,1st Owner,Delhi,1902957
